datetime,BTCUSDT_close,ETHUSDT_close,XRPUSDT_close,SOLUSDT_close,DOGEUSDT_close
2020-11-22 17:00:00,18480.0,552.94,0.44836,2.24,0.0034091
2020-11-22 18:00:00,18504.89,562.55,0.46538,2.2439,0.0034382
2020-11-22 19:00:00,18573.58,573.03,0.46928,2.273,0.0034521
2020-11-22 20:00:00,18550.21,566.94,0.46623,2.2179,0.003404
2020-11-22 21:00:00,18567.04,572.74,0.46657,2.2338,0.0034823
2020-11-22 22:00:00,18613.41,573.56,0.46506,2.2253,0.0034254
2020-11-22 23:00:00,18414.43,560.03,0.44611,2.1514,0.0033415
2020-11-23 00:00:00,18136.3,552.99,0.43821,2.1417,0.0032469
2020-11-23 01:00:00,18209.51,560.11,0.45202,2.1668,0.0032722
2020-11-23 02:00:00,18210.5,559.99,0.44677,2.1755,0.003255
2020-11-23 03:00:00,18369.0,573.76,0.46037,2.231,0.003296
2020-11-23 04:00:00,18461.19,581.86,0.45716,2.275,0.0033235
2020-11-23 05:00:00,18438.26,580.47,0.45684,2.281,0.0033581
2020-11-23 06:00:00,18520.0,586.23,0.461,2.3142,0.0033389
2020-11-23 07:00:00,18458.13,580.85,0.45602,2.2662,0.0033386
2020-11-23 08:00:00,18575.01,582.41,0.46028,2.2758,0.003352
2020-11-23 09:00:00,18637.79,591.64,0.46551,2.3531,0.0034899
2020-11-23 10:00:00,18747.04,595.99,0.46524,2.3579,0.0034489
2020-11-23 11:00:00,18567.7,590.9,0.4865,2.2957,0.0034518
2020-11-23 12:00:00,18619.88,594.27,0.50632,2.3207,0.0034196
2020-11-23 13:00:00,18594.27,599.97,0.51381,2.3,0.0034135
2020-11-23 14:00:00,18530.07,599.52,0.5425,2.2902,0.0034328
2020-11-23 15:00:00,18261.86,589.9,0.52654,2.2034,0.0033867
2020-11-23 16:00:00,18376.42,596.01,0.53927,2.2639,0.003396
2020-11-23 17:00:00,18352.93,597.3,0.54542,2.2399,0.003406
2020-11-23 18:00:00,18346.23,593.34,0.52952,2.2162,0.0034249
2020-11-23 19:00:00,18444.44,597.98,0.54047,2.2326,0.0033739
2020-11-23 20:00:00,18373.0,596.14,0.54581,2.2329,0.003358
2020-11-23 21:00:00,18410.29,605.65,0.57234,2.2738,0.0034079
2020-11-23 22:00:00,18415.7,609.89,0.60338,2.3184,0.0034399
2020-11-23 23:00:00,18368.0,608.58,0.61579,2.2786,0.0036845
2020-11-24 00:00:00,18367.54,611.23,0.61307,2.3102,0.0037392
2020-11-24 01:00:00,18465.98,617.25,0.59227,2.364,0.0037048
2020-11-24 02:00:00,18337.04,611.41,0.59974,2.3821,0.0036816
2020-11-24 03:00:00,18338.52,613.09,0.63776,2.386,0.0036903
2020-11-24 04:00:00,18441.19,617.95,0.68505,2.4446,0.0037494
2020-11-24 05:00:00,18322.38,613.77,0.73306,2.4162,0.0041067
2020-11-24 06:00:00,18394.28,608.33,0.69859,2.2948,0.0040145
2020-11-24 07:00:00,18369.36,604.88,0.69657,2.3666,0.0039966
2020-11-24 08:00:00,18613.8,620.88,0.71001,2.4438,0.0041267
2020-11-24 09:00:00,18983.15,608.58,0.64846,2.2632,0.0038503
2020-11-24 10:00:00,18887.0,607.4,0.64719,2.2728,0.0037716
2020-11-24 11:00:00,19064.99,606.73,0.63115,2.2313,0.0037579
2020-11-24 12:00:00,19176.06,597.53,0.60735,2.1575,0.0037182
2020-11-24 13:00:00,19167.81,604.44,0.68454,2.2224,0.003861
2020-11-24 14:00:00,19384.43,601.25,0.64617,2.1955,0.003765
2020-11-24 15:00:00,19358.57,606.96,0.67198,2.2312,0.0039774
2020-11-24 16:00:00,19296.13,608.25,0.67751,2.2299,0.0040054
2020-11-24 17:00:00,19204.64,606.44,0.67062,2.2319,0.0040462
2020-11-24 18:00:00,19254.42,607.23,0.69549,2.2392,0.0040515
2020-11-24 19:00:00,19160.01,607.39,0.73287,2.2669,0.0040064
2020-11-24 20:00:00,19057.68,607.07,0.71346,2.2422,0.0039641
2020-11-24 21:00:00,18939.3,599.51,0.67731,2.2588,0.0039177
2020-11-24 22:00:00,19123.23,603.38,0.69549,2.2452,0.0039468
2020-11-24 23:00:00,19160.01,604.97,0.694,2.2823,0.0042592
2020-11-25 00:00:00,19161.74,601.57,0.68621,2.315,0.0041192
2020-11-25 01:00:00,19099.63,604.8,0.67302,2.3711,0.004123
2020-11-25 02:00:00,18975.81,594.25,0.64899,2.2398,0.0039819
2020-11-25 03:00:00,18808.03,584.74,0.63929,2.1969,0.0038715
2020-11-25 04:00:00,18685.82,581.96,0.62726,2.1937,0.003934
2020-11-25 05:00:00,18879.49,589.63,0.64744,2.2271,0.0039787
2020-11-25 06:00:00,18895.0,592.52,0.65086,2.2378,0.0040103
2020-11-25 07:00:00,18975.13,592.82,0.68077,2.2475,0.0040244
2020-11-25 08:00:00,19115.18,595.6,0.67424,2.258,0.0039972
2020-11-25 09:00:00,19169.79,595.28,0.67221,2.2785,0.0040637
2020-11-25 10:00:00,19287.88,601.56,0.68073,2.3309,0.004021
2020-11-25 11:00:00,19281.55,601.03,0.69582,2.2956,0.0040509
2020-11-25 12:00:00,19291.59,599.18,0.6927,2.3498,0.0041081
2020-11-25 13:00:00,19198.55,593.27,0.66927,2.335,0.0040146
2020-11-25 14:00:00,19268.99,596.13,0.69084,2.4495,0.004058
2020-11-25 15:00:00,19126.84,593.67,0.70628,2.417,0.0040886
2020-11-25 16:00:00,18988.62,587.55,0.68028,2.4597,0.0040068
2020-11-25 17:00:00,19061.31,589.94,0.68445,2.4223,0.0040397
2020-11-25 18:00:00,19056.67,591.19,0.67878,2.4719,0.0040672
2020-11-25 19:00:00,18981.29,585.91,0.65801,2.4167,0.0039388
2020-11-25 20:00:00,18902.39,581.56,0.62825,2.3404,0.0038282
2020-11-25 21:00:00,18880.27,578.87,0.63867,2.3136,0.0038668
2020-11-25 22:00:00,18758.71,569.12,0.63308,2.2503,0.0037493
2020-11-25 23:00:00,18719.11,569.5,0.63022,2.2661,0.0037081
2020-11-26 00:00:00,18862.54,575.39,0.64915,2.2863,0.0037551
2020-11-26 01:00:00,18799.32,569.48,0.6334,2.2359,0.0037672
2020-11-26 02:00:00,18400.98,554.22,0.62009,2.1474,0.0036257
2020-11-26 03:00:00,17927.98,532.06,0.56448,1.936,0.0033349
2020-11-26 04:00:00,17772.02,527.45,0.55435,1.9047,0.0032875
2020-11-26 05:00:00,17930.86,529.04,0.56269,1.9196,0.0033468
2020-11-26 06:00:00,17954.09,531.87,0.56349,1.9191,0.0033845
2020-11-26 07:00:00,17619.9,516.01,0.51019,1.8298,0.003282
2020-11-26 08:00:00,16878.8,500.1,0.50176,1.7771,0.0030527
2020-11-26 09:00:00,17060.77,504.34,0.51718,1.8262,0.0032116
2020-11-26 10:00:00,17285.0,512.69,0.53497,1.8535,0.003279
2020-11-26 11:00:00,17100.0,512.69,0.52988,1.8408,0.0032378
2020-11-26 12:00:00,17369.17,524.79,0.54339,1.8679,0.00333
2020-11-26 13:00:00,17054.57,512.26,0.5176,1.831,0.0032465
2020-11-26 14:00:00,16732.33,502.52,0.49888,1.8025,0.00317
2020-11-26 15:00:00,16905.18,508.0,0.51137,1.8278,0.0031887
2020-11-26 16:00:00,16674.52,497.38,0.48095,1.8001,0.003064
2020-11-26 17:00:00,16693.76,495.39,0.48862,1.767,0.0030436
2020-11-26 18:00:00,16531.73,494.52,0.47107,1.7694,0.0029863
2020-11-26 19:00:00,16516.87,500.14,0.481,1.7963,0.0030381
2020-11-26 20:00:00,17136.33,522.45,0.54234,1.8777,0.0032067
2020-11-26 21:00:00,17031.18,513.38,0.51934,1.8629,0.0032333
2020-11-26 22:00:00,17167.99,520.82,0.53533,1.9135,0.0032382
2020-11-26 23:00:00,17149.47,519.83,0.53654,1.9111,0.0032492
2020-11-27 00:00:00,17393.73,528.6,0.55946,1.95,0.0033162
2020-11-27 01:00:00,17306.48,525.83,0.567,1.9444,0.003307
2020-11-27 02:00:00,17092.5,517.13,0.53074,1.9048,0.0032816
2020-11-27 03:00:00,17078.11,519.35,0.54315,1.95,0.0032683
2020-11-27 04:00:00,17073.39,520.67,0.54286,1.9354,0.003272
2020-11-27 05:00:00,17258.5,526.78,0.56,1.9521,0.0033171
2020-11-27 06:00:00,17282.03,525.46,0.56168,1.9498,0.0033437
2020-11-27 07:00:00,17094.18,517.48,0.54281,1.9149,0.0033
2020-11-27 08:00:00,16850.85,509.16,0.5195,1.85,0.0032069
2020-11-27 09:00:00,16656.53,503.93,0.5213,1.8112,0.0031667
2020-11-27 10:00:00,16920.69,512.28,0.54016,1.8579,0.003202
2020-11-27 11:00:00,16789.37,507.84,0.52545,1.8284,0.0031542
2020-11-27 12:00:00,17066.95,513.83,0.54292,1.868,0.0032055
2020-11-27 13:00:00,16944.79,511.69,0.53813,1.8932,0.0032069
2020-11-27 14:00:00,16768.39,507.64,0.53138,1.8576,0.003171
2020-11-27 15:00:00,16498.85,496.33,0.51731,1.78,0.0030959
2020-11-27 16:00:00,16810.09,506.44,0.54141,1.8233,0.003151
2020-11-27 17:00:00,16727.51,504.0,0.53846,1.8097,0.003127
2020-11-27 18:00:00,16781.22,506.34,0.53671,1.8254,0.0031459
2020-11-27 19:00:00,16803.14,506.7,0.53986,1.8127,0.0031899
2020-11-27 20:00:00,17069.73,514.6,0.55899,1.8601,0.003253
2020-11-27 21:00:00,16994.92,515.6,0.552,1.837,0.0032599
2020-11-27 22:00:00,16956.45,513.26,0.5504,1.8277,0.0032321
2020-11-27 23:00:00,17139.52,518.68,0.5623,1.861,0.0032752
2020-11-28 00:00:00,17150.0,518.62,0.57277,1.8633,0.0033037
2020-11-28 01:00:00,17129.66,519.89,0.56726,1.8647,0.003271
2020-11-28 02:00:00,16983.94,513.01,0.55338,1.8448,0.003252
2020-11-28 03:00:00,16990.27,515.11,0.55781,1.8427,0.0032632
2020-11-28 04:00:00,16961.38,512.65,0.5477,1.8437,0.003265
2020-11-28 05:00:00,16977.99,513.25,0.5508,1.8413,0.0032753
2020-11-28 06:00:00,17019.32,514.24,0.5515,1.8341,0.0032854
2020-11-28 07:00:00,17014.72,514.07,0.55175,1.8351,0.003283
2020-11-28 08:00:00,16875.01,507.92,0.54278,1.8158,0.003257
2020-11-28 09:00:00,16916.42,509.93,0.54963,1.8503,0.003279
2020-11-28 10:00:00,17195.73,516.66,0.55941,1.8575,0.0033548
2020-11-28 11:00:00,17160.29,518.5,0.56316,1.8662,0.0033548
2020-11-28 12:00:00,17134.42,517.32,0.55941,1.8547,0.0033526
2020-11-28 13:00:00,17356.02,527.87,0.58469,1.9212,0.003416
2020-11-28 14:00:00,17336.07,527.06,0.60008,1.9074,0.0034342
2020-11-28 15:00:00,17517.04,533.51,0.62958,1.9254,0.0034763
2020-11-28 16:00:00,17707.26,538.76,0.62036,1.9218,0.0034146
2020-11-28 17:00:00,17745.74,541.36,0.62564,1.9212,0.0034231
2020-11-28 18:00:00,17729.99,542.99,0.63204,1.9092,0.0034162
2020-11-28 19:00:00,17814.5,545.99,0.63724,1.9145,0.0034187
2020-11-28 20:00:00,17673.21,541.01,0.61254,1.8718,0.0033718
2020-11-28 21:00:00,17741.05,543.05,0.62562,1.8834,0.0033761
2020-11-28 22:00:00,17760.03,542.37,0.6239,1.8846,0.0033962
2020-11-28 23:00:00,17719.85,537.52,0.62579,1.8868,0.0033945
2020-11-29 00:00:00,17649.23,537.46,0.6093,1.8728,0.003371
2020-11-29 01:00:00,17587.53,533.62,0.59642,1.8567,0.0033605
2020-11-29 02:00:00,17742.25,540.43,0.61615,1.8842,0.0033945
2020-11-29 03:00:00,17867.48,543.08,0.61578,1.8949,0.003401
2020-11-29 04:00:00,17763.0,538.96,0.61051,1.8711,0.0033779
2020-11-29 05:00:00,17790.31,541.12,0.61251,1.878,0.0033828
2020-11-29 06:00:00,17729.27,538.35,0.6085,1.868,0.0033796
2020-11-29 07:00:00,17817.34,541.35,0.62604,1.8899,0.0034192
2020-11-29 08:00:00,18144.99,551.25,0.6335,1.9273,0.0034188
2020-11-29 09:00:00,18104.35,550.7,0.6223,1.9449,0.0034443
2020-11-29 10:00:00,18192.82,555.05,0.63067,1.9379,0.0035334
2020-11-29 11:00:00,18090.44,551.32,0.62144,1.9275,0.0034926
2020-11-29 12:00:00,18030.08,551.0,0.61555,1.904,0.0034485
2020-11-29 13:00:00,18097.46,554.67,0.62359,1.921,0.0034675
2020-11-29 14:00:00,18039.82,552.37,0.61734,1.9183,0.0034316
2020-11-29 15:00:00,18119.97,554.42,0.61818,1.915,0.0034503
2020-11-29 16:00:00,18089.78,553.78,0.60241,1.898,0.0034165
2020-11-29 17:00:00,18094.31,553.7,0.601,1.8918,0.00341
2020-11-29 18:00:00,18118.27,554.33,0.60495,1.8896,0.003433
2020-11-29 19:00:00,18042.86,551.79,0.59301,1.8721,0.003417
2020-11-29 20:00:00,18207.4,557.14,0.60153,1.8942,0.0034303
2020-11-29 21:00:00,18255.0,567.15,0.60961,1.9138,0.0034416
2020-11-29 22:00:00,18133.21,570.43,0.60424,1.8984,0.0034382
2020-11-29 23:00:00,18184.99,576.3,0.60543,1.9153,0.0034365
2020-11-30 00:00:00,18430.33,587.22,0.633,1.9647,0.0034971
2020-11-30 01:00:00,18481.97,587.25,0.63272,1.9743,0.0034642
2020-11-30 02:00:00,18506.87,585.72,0.62925,1.9653,0.0034629
2020-11-30 03:00:00,18579.5,588.03,0.62927,1.9662,0.0034768
2020-11-30 04:00:00,18523.79,584.88,0.62925,1.96,0.0035415
2020-11-30 05:00:00,18520.47,582.77,0.62575,1.9486,0.003524
2020-11-30 07:00:00,18623.0,585.17,0.62517,1.9453,0.0035301
2020-11-30 08:00:00,18462.31,577.07,0.61227,1.9185,0.0034477
2020-11-30 09:00:00,18478.54,576.51,0.6123,1.936,0.0034397
2020-11-30 10:00:00,18503.06,580.12,0.615,1.9519,0.003454
2020-11-30 11:00:00,18600.95,588.26,0.6237,1.9607,0.0034825
2020-11-30 12:00:00,18837.16,595.72,0.62497,1.9817,0.003464
2020-11-30 13:00:00,19151.49,601.81,0.64149,1.9735,0.0034885
2020-11-30 14:00:00,19480.8,603.12,0.65322,1.9736,0.0035228
2020-11-30 15:00:00,19291.88,596.33,0.63791,1.9586,0.0035267
2020-11-30 16:00:00,19196.4,602.01,0.6457,1.9763,0.00352
2020-11-30 17:00:00,19393.6,605.49,0.6477,1.9768,0.0035398
2020-11-30 18:00:00,19175.78,597.92,0.63601,1.9715,0.003492
2020-11-30 19:00:00,19259.98,602.39,0.64026,1.968,0.003515
2020-11-30 20:00:00,19439.48,605.99,0.65018,1.9699,0.0035373
2020-11-30 21:00:00,19381.25,605.58,0.64733,1.9667,0.0035488
2020-11-30 22:00:00,19499.99,610.62,0.65735,1.9788,0.0035366
2020-11-30 23:00:00,19695.87,616.66,0.66417,1.9665,0.003561
2020-12-01 00:00:00,19565.47,605.63,0.6575,1.9534,0.0035243
2020-12-01 01:00:00,19605.75,610.93,0.66035,1.9527,0.0035304
2020-12-01 02:00:00,19680.95,611.07,0.65884,1.9858,0.0035565
2020-12-01 03:00:00,19419.74,605.14,0.65175,1.9705,0.0035199
2020-12-01 04:00:00,19354.31,603.59,0.64482,1.98,0.0034629
2020-12-01 05:00:00,19483.73,608.44,0.65354,2.0501,0.0035042
2020-12-01 06:00:00,19338.34,605.56,0.65019,2.074,0.0034921
2020-12-01 07:00:00,19515.63,610.8,0.66196,2.1249,0.0035703
2020-12-01 08:00:00,19466.99,609.15,0.666,2.0937,0.0035434
2020-12-01 09:00:00,19565.0,614.47,0.66834,2.0917,0.0035651
2020-12-01 10:00:00,19739.51,627.72,0.67051,2.0816,0.003544
2020-12-01 11:00:00,19425.0,615.93,0.65621,2.067,0.0034946
2020-12-01 12:00:00,18551.35,576.85,0.60432,1.9653,0.0033249
2020-12-01 13:00:00,18759.73,589.21,0.62118,1.9616,0.0033657
2020-12-01 14:00:00,19285.31,610.61,0.64384,2.0003,0.0034216
2020-12-01 15:00:00,19263.37,603.94,0.63753,2.046,0.0034119
2020-12-01 16:00:00,19058.8,594.19,0.6256,1.9965,0.0033446
2020-12-01 17:00:00,19058.4,596.58,0.62908,2.0177,0.0033639
2020-12-01 18:00:00,18738.82,589.24,0.61661,1.9759,0.0033267
2020-12-01 19:00:00,19069.79,599.5,0.62595,2.005,0.0033748
2020-12-01 20:00:00,19024.32,593.78,0.6215,2.0012,0.0033541
2020-12-01 21:00:00,19038.39,594.87,0.62653,2.0198,0.0033713
2020-12-01 22:00:00,18895.0,589.91,0.61828,1.9964,0.0033514
2020-12-01 23:00:00,18764.96,585.26,0.61088,1.9738,0.0033211
2020-12-02 00:00:00,18836.51,593.21,0.6173,2.0326,0.0033979
2020-12-02 01:00:00,18854.01,594.21,0.61946,2.0791,0.003417
2020-12-02 02:00:00,18676.4,587.49,0.61224,2.0267,0.0034011
2020-12-02 03:00:00,18618.25,585.68,0.61169,2.0188,0.0033721
2020-12-02 04:00:00,18550.96,582.68,0.60409,2.009,0.0033382
2020-12-02 05:00:00,18654.41,586.1,0.60586,2.0176,0.0033696
2020-12-02 06:00:00,18926.66,592.73,0.61766,2.0442,0.0034051
2020-12-02 07:00:00,19124.48,597.63,0.62722,2.0601,0.003427
2020-12-02 08:00:00,19195.19,595.9,0.62271,2.0446,0.003392
2020-12-02 09:00:00,19035.99,595.13,0.6173,2.0552,0.0033659
2020-12-02 10:00:00,19103.39,598.4,0.62026,2.0562,0.0033887
2020-12-02 11:00:00,19127.31,598.62,0.6246,2.0874,0.0033964
2020-12-02 12:00:00,18940.98,593.36,0.61734,2.0771,0.0033669
2020-12-02 13:00:00,19124.51,593.1,0.61869,2.1156,0.0033937
2020-12-02 14:00:00,18910.21,590.27,0.61174,2.0908,0.0033384
2020-12-02 15:00:00,18891.57,589.51,0.61264,2.1172,0.0033392
2020-12-02 16:00:00,18856.25,584.32,0.60409,2.1,0.0033249
2020-12-02 17:00:00,18976.33,589.13,0.61316,2.1529,0.003359
2020-12-02 18:00:00,19011.99,594.09,0.61573,2.158,0.0033797
2020-12-02 19:00:00,19101.1,596.57,0.61836,2.1356,0.0033589
2020-12-02 20:00:00,19083.4,596.36,0.61834,2.1122,0.003356
2020-12-02 21:00:00,19145.01,598.06,0.61734,2.1226,0.0033491
2020-12-02 22:00:00,19111.13,596.28,0.62073,2.1045,0.003352
2020-12-02 23:00:00,19204.09,596.89,0.62972,2.1209,0.0033624
2020-12-03 00:00:00,19180.0,596.0,0.62694,2.1222,0.0033902
2020-12-03 01:00:00,19016.91,591.87,0.62076,2.0847,0.0033758
2020-12-03 02:00:00,19041.73,592.68,0.62123,2.123,0.0033971
2020-12-03 03:00:00,19087.0,595.24,0.62185,2.1438,0.003415
2020-12-03 04:00:00,19041.21,592.85,0.62062,2.1511,0.0033855
2020-12-03 05:00:00,18922.83,588.28,0.6177,2.1453,0.003357
2020-12-03 06:00:00,18970.24,590.99,0.61773,2.1521,0.0033565
2020-12-03 07:00:00,19208.11,598.47,0.62306,2.1803,0.00338
2020-12-03 08:00:00,19378.79,605.25,0.627,2.1916,0.0033849
2020-12-03 09:00:00,19363.99,606.56,0.62642,2.1994,0.0034086
2020-12-03 10:00:00,19353.69,612.79,0.6273,2.2077,0.0034155
2020-12-03 11:00:00,19396.5,613.6,0.62943,2.2072,0.0035001
2020-12-03 12:00:00,19321.26,609.27,0.62593,2.1546,0.0034545
2020-12-03 13:00:00,19281.0,609.17,0.62419,2.1347,0.0034312
2020-12-03 14:00:00,19351.32,610.64,0.62861,2.1411,0.0034666
2020-12-03 15:00:00,19535.0,618.92,0.634,2.1074,0.0034725
2020-12-03 16:00:00,19354.78,614.2,0.63066,2.1004,0.0034116
2020-12-03 17:00:00,19299.23,612.56,0.62814,2.1092,0.0034128
2020-12-03 18:00:00,19371.46,614.12,0.62973,2.1216,0.0034061
2020-12-03 19:00:00,19414.29,613.76,0.63045,2.1138,0.0034157
2020-12-03 20:00:00,19369.44,611.33,0.62705,2.0968,0.0034225
2020-12-03 21:00:00,19438.86,614.95,0.62941,2.1093,0.00343
2020-12-03 22:00:00,19464.11,616.13,0.62743,2.1131,0.0034386
2020-12-03 23:00:00,19421.9,615.85,0.63046,2.0967,0.003429
2020-12-04 00:00:00,19460.65,617.36,0.63156,2.1035,0.0034292
2020-12-04 01:00:00,19321.42,611.32,0.62691,2.0809,0.003425
2020-12-04 02:00:00,19251.92,604.26,0.61718,2.0444,0.0034005
2020-12-04 03:00:00,19162.62,602.64,0.61101,2.0109,0.003379
2020-12-04 04:00:00,19286.78,606.12,0.61651,2.0494,0.0034092
2020-12-04 05:00:00,19200.07,603.46,0.61336,2.0589,0.0034091
2020-12-04 06:00:00,19317.13,606.89,0.61844,2.0616,0.0034189
2020-12-04 07:00:00,19283.94,604.28,0.61662,2.0404,0.00341
2020-12-04 08:00:00,19388.89,610.86,0.6236,2.0667,0.0034372
2020-12-04 09:00:00,19354.23,608.69,0.61817,2.0662,0.003424
2020-12-04 10:00:00,18978.35,593.25,0.60682,1.9842,0.0033138
2020-12-04 11:00:00,18833.25,585.57,0.59056,1.9507,0.0032782
2020-12-04 12:00:00,19026.49,592.09,0.6023,1.9884,0.0033253
2020-12-04 13:00:00,19005.34,590.92,0.597,1.9705,0.0033379
2020-12-04 14:00:00,19046.11,591.94,0.5992,1.9839,0.003366
2020-12-04 15:00:00,18943.35,586.89,0.5915,1.9659,0.0033701
2020-12-04 16:00:00,18981.28,588.47,0.57762,1.9507,0.003372
2020-12-04 17:00:00,18968.93,589.34,0.57481,1.9506,0.0033656
2020-12-04 18:00:00,19056.45,591.14,0.58125,1.9574,0.0033683
2020-12-04 19:00:00,19038.73,590.83,0.57674,1.9449,0.0033735
2020-12-04 20:00:00,18962.53,588.87,0.56819,1.9309,0.0033697
2020-12-04 21:00:00,18806.41,580.83,0.55748,1.9082,0.0033549
2020-12-04 22:00:00,18665.3,569.16,0.54794,1.8543,0.003289
2020-12-04 23:00:00,18650.52,567.24,0.55367,1.8535,0.003283
2020-12-05 00:00:00,18764.23,571.79,0.56942,1.8503,0.0033181
2020-12-05 01:00:00,18644.89,567.31,0.56074,1.8415,0.00328
2020-12-05 02:00:00,18789.66,574.45,0.56435,1.8597,0.0033147
2020-12-05 03:00:00,18818.85,575.9,0.57159,1.864,0.0033201
2020-12-05 04:00:00,18863.9,579.02,0.579,1.8649,0.003329
2020-12-05 05:00:00,18954.42,584.46,0.5869,1.8797,0.0033546
2020-12-05 06:00:00,18963.03,587.77,0.58684,1.8945,0.0033651
2020-12-05 07:00:00,18911.31,585.01,0.57957,1.8922,0.0033531
2020-12-05 08:00:00,19149.9,595.29,0.59465,1.9235,0.003398
2020-12-05 09:00:00,19110.42,593.18,0.59395,1.926,0.0033721
2020-12-05 10:00:00,19114.48,592.9,0.59405,1.9159,0.0033606
2020-12-05 11:00:00,19013.43,589.46,0.58726,1.9119,0.0033658
2020-12-05 12:00:00,19060.01,591.43,0.59025,1.9146,0.0033752
2020-12-05 13:00:00,18983.13,586.44,0.57875,1.8956,0.0033661
2020-12-05 14:00:00,19080.01,591.03,0.58337,1.9327,0.003372
2020-12-05 15:00:00,19110.78,592.5,0.58338,1.935,0.0033809
2020-12-05 16:00:00,19099.0,593.7,0.58526,1.9586,0.0033817
2020-12-05 17:00:00,19125.76,594.59,0.58905,1.9596,0.003405
2020-12-05 18:00:00,19116.3,593.21,0.584,1.9354,0.0034061
2020-12-05 19:00:00,19119.19,594.77,0.58498,1.9761,0.0034017
2020-12-05 20:00:00,19054.9,591.96,0.58155,1.9589,0.0033741
2020-12-05 21:00:00,19007.04,591.99,0.58082,1.9499,0.0033838
2020-12-05 22:00:00,19020.5,591.39,0.57727,1.956,0.0034
2020-12-05 23:00:00,19147.66,596.8,0.58517,1.9795,0.0033917
2020-12-06 00:00:00,19268.81,605.1,0.6207,1.9681,0.003407
2020-12-06 01:00:00,19261.52,603.6,0.61696,1.9564,0.0034127
2020-12-06 02:00:00,19233.43,600.03,0.61047,1.9385,0.0033886
2020-12-06 03:00:00,19183.39,597.05,0.60914,1.9223,0.0033842
2020-12-06 04:00:00,19185.92,598.51,0.61264,1.9147,0.003399
2020-12-06 05:00:00,19151.97,596.53,0.60788,1.9122,0.003391
2020-12-06 06:00:00,19183.94,597.43,0.61059,1.9147,0.0033949
2020-12-06 07:00:00,19230.99,600.54,0.61371,1.9381,0.00344
2020-12-06 08:00:00,19017.56,591.3,0.59882,1.9,0.0033873
2020-12-06 09:00:00,19042.22,590.97,0.59696,1.8664,0.0033884
2020-12-06 10:00:00,19041.31,590.68,0.59749,1.8679,0.0033949
2020-12-06 11:00:00,19089.16,593.26,0.60334,1.8768,0.0033925
2020-12-06 12:00:00,18982.47,588.39,0.59049,1.85,0.0033631
2020-12-06 13:00:00,18953.07,587.52,0.58865,1.8262,0.0033661
2020-12-06 14:00:00,19120.0,594.61,0.59801,1.8457,0.0034045
2020-12-06 15:00:00,19125.83,594.88,0.59519,1.8432,0.0033969
2020-12-06 16:00:00,19106.8,594.31,0.60849,1.8393,0.0034041
2020-12-06 17:00:00,19128.02,595.41,0.60618,1.842,0.003406
2020-12-06 18:00:00,19105.21,594.65,0.60503,1.842,0.0033959
2020-12-06 19:00:00,19132.62,595.59,0.60683,1.8491,0.003406
2020-12-06 20:00:00,19168.73,595.0,0.60959,1.853,0.0033951
2020-12-06 21:00:00,19238.08,598.86,0.62168,1.8529,0.0033951
2020-12-06 22:00:00,19125.44,592.92,0.61396,1.8507,0.0033753
2020-12-06 23:00:00,19359.4,601.54,0.62107,1.8505,0.0033857
2020-12-07 00:00:00,19318.56,597.86,0.61448,1.8518,0.0033863
2020-12-07 01:00:00,19293.08,594.57,0.61291,1.8465,0.0033838
2020-12-07 02:00:00,19200.0,593.06,0.61191,1.8414,0.0033701
2020-12-07 03:00:00,19282.68,594.62,0.61563,1.8399,0.0033617
2020-12-07 04:00:00,19285.97,596.13,0.6149,1.847,0.0033701
2020-12-07 05:00:00,19246.26,596.22,0.61438,1.8491,0.0033818
2020-12-07 06:00:00,19306.36,598.21,0.61731,1.8545,0.0033712
2020-12-07 07:00:00,19371.3,600.7,0.61822,1.8528,0.0033794
2020-12-07 08:00:00,19250.84,596.58,0.61164,1.8444,0.0033767
2020-12-07 09:00:00,19213.34,595.36,0.60666,1.8418,0.0033729
2020-12-07 10:00:00,19183.41,593.39,0.60563,1.8247,0.0033759
2020-12-07 11:00:00,19103.58,590.69,0.60251,1.827,0.0033701
2020-12-07 12:00:00,19238.8,597.29,0.61205,1.8666,0.0033981
2020-12-07 13:00:00,19187.67,595.36,0.60992,1.868,0.0033971
2020-12-07 14:00:00,19195.84,594.2,0.60864,1.8715,0.003373
2020-12-07 15:00:00,19213.9,594.37,0.61282,1.8896,0.00337
2020-12-07 16:00:00,19188.36,593.11,0.61108,1.887,0.0033741
2020-12-07 17:00:00,19160.01,592.76,0.60801,1.8781,0.00336
2020-12-07 18:00:00,18939.7,586.22,0.59609,1.8159,0.0033263
2020-12-07 19:00:00,18967.01,587.31,0.59821,1.8164,0.0033246
2020-12-07 20:00:00,19050.63,586.59,0.60285,1.8137,0.0033246
2020-12-07 21:00:00,19075.41,588.47,0.60253,1.8235,0.0033192
2020-12-07 22:00:00,19114.48,590.7,0.6056,1.8264,0.0033355
2020-12-07 23:00:00,19166.9,591.28,0.60818,1.8272,0.003336
2020-12-08 00:00:00,19228.4,590.87,0.60899,1.8254,0.0033428
2020-12-08 01:00:00,19210.62,589.6,0.607,1.8169,0.0033248
2020-12-08 02:00:00,19177.61,588.88,0.60689,1.8146,0.0033166
2020-12-08 03:00:00,19154.73,588.45,0.604,1.7916,0.0033277
